    Time: 2018-4-5 15:57:51
D. C. Tsui Laboratory,  He3 System, A152-IOP-CAS
D:\Exp_data\xiaopei_sun\DATA\Round2\20180404\2018-04\180405\180405.004
Experimenter: 
Sample:

Image:R-Ibias Relationship, (All B=0)

I_ac_a=100nA
I_ac_b=100nA
I_ac_c=100nA
I_ac_d=1nA
I_ac_e=100nA

R_bias=1M Omega (#a #d#e)
R_bias=1M Omega (#b#c)



     180405_004_Time	180405_004_T_MC_Kelv	       180405_004_#a	       180405_004_#b	       180405_004_#c	       180405_004_#d	       180405_004_#e	    180405_004_Vbias	      180405_004_I_B
   4.017400E+1	   2.630000E-2	   3.818000E-7	   6.571000E-7	   1.291400E-6	   1.566000E-6	   8.510000E-8	   1.972020E+1	   3.576280E-7
   4.044000E+1	   2.630000E-2	   3.762000E-7	   6.584000E-7	   1.293300E-6	   1.556000E-6	   8.470000E-8	   1.971830E+1	   4.291530E-7
   4.068000E+1	   2.630000E-2	   3.727000E-7	   6.589000E-7	   1.294800E-6	   1.556000E-6	   8.410000E-8	   1.971630E+1	   5.006790E-7
   4.092300E+1	   2.630000E-2	   3.731000E-7	   6.583000E-7	   1.295100E-6	   1.569000E-6	   8.400000E-8	   1.971320E+1	   3.337860E-7
   4.116800E+1	   2.630000E-2	   3.760000E-7	   6.566000E-7	   1.294900E-6	   1.583000E-6	   8.340000E-8	   1.971120E+1	   4.053120E-7
   4.142200E+1	   2.630000E-2	   3.802000E-7	   6.551000E-7	   1.294600E-6	   1.604000E-6	   8.320000E-8	   1.970940E+1	   3.337860E-7
   4.168700E+1	   2.630000E-2	   3.844000E-7	   6.549000E-7	   1.294300E-6	   1.619000E-6	   8.360000E-8	   1.970750E+1	   3.695490E-7
   4.191200E+1	   2.630000E-2	   3.865000E-7	   6.558000E-7	   1.293900E-6	   1.620000E-6	   8.440000E-8	   1.970520E+1	   3.099440E-7
   4.211700E+1	   2.630000E-2	   3.865000E-7	   6.567000E-7	   1.292800E-6	   1.608000E-6	   8.530000E-8	   1.970330E+1	   2.980230E-7
   4.236500E+1	   2.630000E-2	   3.850000E-7	   6.572000E-7	   1.290500E-6	   1.585000E-6	   8.510000E-8	   1.970140E+1	   3.337860E-7
   4.264900E+1	   2.630000E-2	   3.839000E-7	   6.582000E-7	   1.289600E-6	   1.585000E-6	   8.430000E-8	   1.969920E+1	   3.099440E-7
   4.284700E+1	   2.630000E-2	   3.843000E-7	   6.604000E-7	   1.289500E-6	   1.616000E-6	   8.400000E-8	   1.969830E+1	   2.980230E-7
   4.309500E+1	   2.630000E-2	   3.851000E-7	   6.621000E-7	   1.289600E-6	   1.660000E-6	   8.430000E-8	   1.969540E+1	   2.861020E-7
   4.332700E+1	   2.630000E-2	   3.869000E-7	   6.615000E-7	   1.289600E-6	   1.688000E-6	   8.430000E-8	   1.969230E+1	   4.768370E-8
   4.361800E+1	   2.630000E-2	   3.886000E-7	   6.598000E-7	   1.290200E-6	   1.672000E-6	   8.290000E-8	   1.969030E+1	  -1.192090E-8
   4.386500E+1	   2.630000E-2	   3.888000E-7	   6.583000E-7	   1.290900E-6	   1.649000E-6	   8.140000E-8	   1.968940E+1	  -4.768370E-8
   4.404400E+1	   2.630000E-2	   3.876000E-7	   6.566000E-7	   1.291100E-6	   1.631000E-6	   7.970000E-8	   1.968740E+1	  -1.072880E-7
   4.431200E+1	   2.630000E-2	   3.854000E-7	   6.552000E-7	   1.291800E-6	   1.615000E-6	   7.960000E-8	   1.968430E+1	   1.430510E-7
   4.459600E+1	   2.630000E-2	   3.835000E-7	   6.554000E-7	   1.292500E-6	   1.597000E-6	   8.050000E-8	   1.968240E+1	   2.264980E-7
   4.484300E+1	   2.630000E-2	   3.808000E-7	   6.565000E-7	   1.293700E-6	   1.571000E-6	   8.140000E-8	   1.968050E+1	   1.549720E-7
   4.506200E+1	   2.630000E-2	   3.777000E-7	   6.576000E-7	   1.294600E-6	   1.548000E-6	   8.170000E-8	   1.967730E+1	   4.768370E-8
   4.531800E+1	   2.630000E-2	   3.754000E-7	   6.589000E-7	   1.295000E-6	   1.551000E-6	   8.180000E-8	   1.967440E+1	   1.311300E-7
   4.561500E+1	   2.630000E-2	   3.761000E-7	   6.597000E-7	   1.295700E-6	   1.562000E-6	   8.180000E-8	   1.967220E+1	  -1.072880E-7
   4.585900E+1	   2.630000E-2	   3.782000E-7	   6.598000E-7	   1.295900E-6	   1.569000E-6	   8.190000E-8	   1.967120E+1	  -7.152560E-8
   4.607600E+1	   2.630000E-2	   3.800000E-7	   6.595000E-7	   1.295400E-6	   1.570000E-6	   8.280000E-8	   1.966930E+1	   3.576280E-8
   4.629600E+1	   2.630000E-2	   3.799000E-7	   6.583000E-7	   1.293700E-6	   1.579000E-6	   8.490000E-8	   1.966740E+1	  -4.768370E-8
   4.656200E+1	   2.630000E-2	   3.797000E-7	   6.567000E-7	   1.292100E-6	   1.594000E-6	   8.640000E-8	   1.966520E+1	  -1.192090E-7
   4.678300E+1	   2.630000E-2	   3.799000E-7	   6.558000E-7	   1.290500E-6	   1.615000E-6	   8.760000E-8	   1.966320E+1	  -2.384190E-8
   4.700300E+1	   2.630000E-2	   3.803000E-7	   6.561000E-7	   1.288700E-6	   1.632000E-6	   8.850000E-8	   1.966230E+1	   0.000000E+0
   4.721400E+1	   2.630000E-2	   3.801000E-7	   6.570000E-7	   1.286800E-6	   1.650000E-6	   8.930000E-8	   1.965910E+1	   9.536740E-8
   4.747200E+1	   2.630000E-2	   3.811000E-7	   6.581000E-7	   1.286300E-6	   1.647000E-6	   8.970000E-8	   1.965820E+1	   8.344650E-8
   4.767500E+1	   2.630000E-2	   3.832000E-7	   6.592000E-7	   1.286000E-6	   1.631000E-6	   8.980000E-8	   1.965630E+1	  -4.768370E-8
   4.790900E+1	   2.630000E-2	   3.851000E-7	   6.595000E-7	   1.285500E-6	   1.616000E-6	   8.830000E-8	   1.965440E+1	  -1.311300E-7
   4.816400E+1	   2.630000E-2	   3.862000E-7	   6.587000E-7	   1.285900E-6	   1.601000E-6	   8.600000E-8	   1.965120E+1	  -1.072880E-7
   4.842500E+1	   2.630000E-2	   3.847000E-7	   6.582000E-7	   1.289300E-6	   1.574000E-6	   8.370000E-8	   1.964840E+1	   5.960460E-8
   4.870300E+1	   2.630000E-2	   3.829000E-7	   6.585000E-7	   1.291800E-6	   1.564000E-6	   8.200000E-8	   1.964650E+1	  -1.430510E-7
   4.895100E+1	   2.630000E-2	   3.816000E-7	   6.596000E-7	   1.292900E-6	   1.544000E-6	   8.010000E-8	   1.964330E+1	  -1.788140E-7
   4.922800E+1	   2.630000E-2	   3.805000E-7	   6.614000E-7	   1.294400E-6	   1.484000E-6	   7.840000E-8	   1.964040E+1	  -2.384190E-7
   4.952300E+1	   2.630000E-2	   3.815000E-7	   6.625000E-7	   1.297500E-6	   1.451000E-6	   7.810000E-8	   1.963820E+1	  -2.503400E-7
   4.979700E+1	   2.630000E-2	   3.849000E-7	   6.629000E-7	   1.299800E-6	   1.456000E-6	   7.990000E-8	   1.963540E+1	  -1.549720E-7
   5.010100E+1	   2.630000E-2	   3.876000E-7	   6.627000E-7	   1.299600E-6	   1.483000E-6	   8.180000E-8	   1.963340E+1	  -2.384190E-7
   5.034900E+1	   2.630000E-2	   3.913000E-7	   6.627000E-7	   1.297700E-6	   1.519000E-6	   8.330000E-8	   1.963120E+1	  -1.192090E-8
   5.060200E+1	   2.630000E-2	   3.953000E-7	   6.625000E-7	   1.295400E-6	   1.547000E-6	   8.440000E-8	   1.962930E+1	   4.768370E-8
   5.083700E+1	   2.630000E-2	   3.986000E-7	   6.619000E-7	   1.293800E-6	   1.558000E-6	   8.540000E-8	   1.962740E+1	   2.145770E-7
   5.109800E+1	   2.630000E-2	   3.980000E-7	   6.614000E-7	   1.292900E-6	   1.552000E-6	   8.530000E-8	   1.962520E+1	   1.072880E-7
   5.128900E+1	   2.630000E-2	   3.938000E-7	   6.606000E-7	   1.291800E-6	   1.547000E-6	   8.440000E-8	   1.962330E+1	  -5.960460E-8
   5.154200E+1	   2.630000E-2	   3.891000E-7	   6.595000E-7	   1.291400E-6	   1.556000E-6	   8.400000E-8	   1.962140E+1	   1.668930E-7
   5.180000E+1	   2.630000E-2	   3.839000E-7	   6.582000E-7	   1.291600E-6	   1.556000E-6	   8.520000E-8	   1.961820E+1	   1.430510E-7
   5.206400E+1	   2.630000E-2	   3.814000E-7	   6.574000E-7	   1.292500E-6	   1.596000E-6	   8.680000E-8	   1.961630E+1	   7.152560E-8
   5.235300E+1	   2.630000E-2	   3.807000E-7	   6.575000E-7	   1.294600E-6	   1.646000E-6	   8.750000E-8	   1.961440E+1	   2.861020E-7
   5.259000E+1	   2.630000E-2	   3.800000E-7	   6.576000E-7	   1.295800E-6	   1.672000E-6	   8.620000E-8	   1.961120E+1	   1.907350E-7
   5.285100E+1	   2.630000E-2	   3.812000E-7	   6.580000E-7	   1.295300E-6	   1.660000E-6	   8.460000E-8	   1.960930E+1	   1.549720E-7
   5.311200E+1	   2.630000E-2	   3.841000E-7	   6.583000E-7	   1.294800E-6	   1.634000E-6	   8.380000E-8	   1.960740E+1	   2.026560E-7
   5.333100E+1	   2.630000E-2	   3.868000E-7	   6.587000E-7	   1.294800E-6	   1.610000E-6	   8.320000E-8	   1.960650E+1	   1.788140E-7
   5.355200E+1	   2.630000E-2	   3.886000E-7	   6.590000E-7	   1.294300E-6	   1.586000E-6	   8.270000E-8	   1.960330E+1	   2.264980E-7
   5.378200E+1	   2.630000E-2	   3.900000E-7	   6.593000E-7	   1.293000E-6	   1.557000E-6	   8.180000E-8	   1.960050E+1	   4.053120E-7
   5.409900E+1	   2.630000E-2	   3.913000E-7	   6.595000E-7	   1.292700E-6	   1.549000E-6	   8.120000E-8	   1.959820E+1	   3.337860E-7
   5.434500E+1	   2.630000E-2	   3.916000E-7	   6.597000E-7	   1.292900E-6	   1.557000E-6	   8.100000E-8	   1.959730E+1	   3.814700E-7
   5.456900E+1	   2.630000E-2	   3.912000E-7	   6.601000E-7	   1.292100E-6	   1.570000E-6	   8.190000E-8	   1.959450E+1	   3.337860E-7
   5.482900E+1	   2.630000E-2	   3.906000E-7	   6.599000E-7	   1.290800E-6	   1.577000E-6	   8.310000E-8	   1.959260E+1	   3.099440E-7
   5.504900E+1	   2.630000E-2	   3.905000E-7	   6.596000E-7	   1.289700E-6	   1.577000E-6	   8.450000E-8	   1.959040E+1	   3.337860E-7
   5.531000E+1	   2.630000E-2	   3.907000E-7	   6.595000E-7	   1.289100E-6	   1.582000E-6	   8.530000E-8	   1.958940E+1	   3.695490E-7
   5.549200E+1	   2.630000E-2	   3.907000E-7	   6.586000E-7	   1.288600E-6	   1.603000E-6	   8.570000E-8	   1.958660E+1	   5.364420E-7
   5.575200E+1	   2.630000E-2	   3.866000E-7	   6.569000E-7	   1.288300E-6	   1.630000E-6	   8.430000E-8	   1.958330E+1	   4.649160E-7
   5.604300E+1	   2.630000E-2	   3.819000E-7	   6.560000E-7	   1.287700E-6	   1.628000E-6	   8.350000E-8	   1.958240E+1	   4.649160E-7
   5.626000E+1	   2.630000E-2	   3.770000E-7	   6.559000E-7	   1.287300E-6	   1.608000E-6	   8.290000E-8	   1.957950E+1	   6.914140E-7
   5.649900E+1	   2.630000E-2	   3.750000E-7	   6.563000E-7	   1.287500E-6	   1.596000E-6	   8.230000E-8	   1.957730E+1	   6.556510E-7
   5.673100E+1	   2.630000E-2	   3.767000E-7	   6.566000E-7	   1.288600E-6	   1.604000E-6	   8.220000E-8	   1.957540E+1	   7.510190E-7
   5.700400E+1	   2.630000E-2	   3.799000E-7	   6.570000E-7	   1.290100E-6	   1.624000E-6	   8.290000E-8	   1.957350E+1	   6.198880E-7
   5.722300E+1	   2.630000E-2	   3.831000E-7	   6.579000E-7	   1.291300E-6	   1.642000E-6	   8.380000E-8	   1.957250E+1	   6.556510E-7
   5.743300E+1	   2.630000E-2	   3.855000E-7	   6.586000E-7	   1.292600E-6	   1.649000E-6	   8.510000E-8	   1.957030E+1	   4.887580E-7
   5.766900E+1	   2.630000E-2	   3.870000E-7	   6.597000E-7	   1.294000E-6	   1.634000E-6	   8.620000E-8	   1.956740E+1	   6.437300E-7
   5.794300E+1	   2.630000E-2	   3.867000E-7	   6.609000E-7	   1.295100E-6	   1.613000E-6	   8.590000E-8	   1.956420E+1	   5.602840E-7
   5.820300E+1	   2.630000E-2	   3.850000E-7	   6.616000E-7	   1.295100E-6	   1.585000E-6	   8.500000E-8	   1.956330E+1	   5.483630E-7
   5.842600E+1	   2.630000E-2	   3.812000E-7	   6.617000E-7	   1.295500E-6	   1.551000E-6	   8.390000E-8	   1.956040E+1	   6.079670E-7
   5.868500E+1	   2.630000E-2	   3.774000E-7	   6.598000E-7	   1.296600E-6	   1.526000E-6	   8.340000E-8	   1.955730E+1	   5.602840E-7
   5.896000E+1	   2.630000E-2	   3.749000E-7	   6.573000E-7	   1.298700E-6	   1.511000E-6	   8.350000E-8	   1.955540E+1	   4.053120E-7
   5.923000E+1	   2.630000E-2	   3.752000E-7	   6.550000E-7	   1.301300E-6	   1.507000E-6	   8.440000E-8	   1.955350E+1	   4.887580E-7
   5.948100E+1	   2.630000E-2	   3.768000E-7	   6.541000E-7	   1.301800E-6	   1.499000E-6	   8.530000E-8	   1.955120E+1	   5.722050E-7
   5.972800E+1	   2.630000E-2	   3.780000E-7	   6.547000E-7	   1.300100E-6	   1.501000E-6	   8.550000E-8	   1.954940E+1	   4.053120E-7
   5.996100E+1	   2.630000E-2	   3.791000E-7	   6.559000E-7	   1.297500E-6	   1.520000E-6	   8.490000E-8	   1.954740E+1	   3.695490E-7
   6.019100E+1	   2.630000E-2	   3.800000E-7	   6.576000E-7	   1.294400E-6	   1.542000E-6	   8.340000E-8	   1.954550E+1	   4.887580E-7
   6.044400E+1	   2.630000E-2	   3.808000E-7	   6.601000E-7	   1.291800E-6	   1.557000E-6	   8.110000E-8	   1.954230E+1	   3.576280E-7
   6.070600E+1	   2.630000E-2	   3.816000E-7	   6.612000E-7	   1.290700E-6	   1.561000E-6	   7.950000E-8	   1.954040E+1	   4.172330E-7
   6.094100E+1	   2.630000E-2	   3.843000E-7	   6.606000E-7	   1.289600E-6	   1.579000E-6	   7.830000E-8	   1.953850E+1	   2.026560E-7
   6.120200E+1	   2.630000E-2	   3.863000E-7	   6.593000E-7	   1.288500E-6	   1.586000E-6	   7.800000E-8	   1.953630E+1	   3.814700E-7
   6.143700E+1	   2.630000E-2	   3.867000E-7	   6.581000E-7	   1.289000E-6	   1.573000E-6	   7.790000E-8	   1.953440E+1	   3.457070E-7
   6.168100E+1	   2.630000E-2	   3.874000E-7	   6.571000E-7	   1.290700E-6	   1.560000E-6	   7.810000E-8	   1.953120E+1	   3.457070E-7
   6.193700E+1	   2.630000E-2	   3.886000E-7	   6.565000E-7	   1.292200E-6	   1.565000E-6	   7.940000E-8	   1.952930E+1	   2.980230E-7
   6.219900E+1	   2.630000E-2	   3.911000E-7	   6.566000E-7	   1.292900E-6	   1.585000E-6	   8.040000E-8	   1.952740E+1	   3.695490E-7
   6.243700E+1	   2.630000E-2	   3.922000E-7	   6.570000E-7	   1.293200E-6	   1.610000E-6	   8.120000E-8	   1.952550E+1	   3.218650E-7
   6.265500E+1	   2.630000E-2	   3.912000E-7	   6.588000E-7	   1.294400E-6	   1.645000E-6	   8.120000E-8	   1.952330E+1	   2.026560E-7
   6.289900E+1	   2.630000E-2	   3.888000E-7	   6.600000E-7	   1.296600E-6	   1.682000E-6	   8.070000E-8	   1.952140E+1	   2.264980E-7
   6.311600E+1	   2.630000E-2	   3.853000E-7	   6.607000E-7	   1.299000E-6	   1.692000E-6	   8.070000E-8	   1.951950E+1	   2.741810E-7
   6.333500E+1	   2.630000E-2	   3.826000E-7	   6.614000E-7	   1.300500E-6	   1.672000E-6	   8.110000E-8	   1.951850E+1	   3.218650E-7
   6.353100E+1	   2.630000E-2	   3.808000E-7	   6.622000E-7	   1.300900E-6	   1.624000E-6	   8.190000E-8	   1.951630E+1	   3.695490E-7
   6.380400E+1	   2.630000E-2	   3.819000E-7	   6.624000E-7	   1.300300E-6	   1.606000E-6	   8.280000E-8	   1.951440E+1	   4.768370E-7
   6.403700E+1	   2.630000E-2	   3.835000E-7	   6.619000E-7	   1.299400E-6	   1.617000E-6	   8.440000E-8	   1.951160E+1	   4.649160E-7
   6.429900E+1	   2.630000E-2	   3.849000E-7	   6.606000E-7	   1.298400E-6	   1.631000E-6	   8.520000E-8	   1.950930E+1	   5.483630E-7
   6.450900E+1	   2.630000E-2	   3.854000E-7	   6.591000E-7	   1.297400E-6	   1.627000E-6	   8.480000E-8	   1.950840E+1	   4.768370E-7
   6.472900E+1	   2.630000E-2	   3.839000E-7	   6.572000E-7	   1.295900E-6	   1.585000E-6	   8.270000E-8	   1.950550E+1	   5.841260E-7
   6.499200E+1	   2.630000E-2	   3.819000E-7	   6.564000E-7	   1.295100E-6	   1.550000E-6	   8.170000E-8	   1.950430E+1	   5.722050E-7
   6.524100E+1	   2.630000E-2	   3.796000E-7	   6.571000E-7	   1.294200E-6	   1.507000E-6	   8.240000E-8	   1.950140E+1	   5.841260E-7
   6.554800E+1	   2.630000E-2	   3.797000E-7	   6.590000E-7	   1.293500E-6	   1.512000E-6	   8.420000E-8	   1.949860E+1	   5.126000E-7
   6.582500E+1	   2.630000E-2	   3.821000E-7	   6.598000E-7	   1.293500E-6	   1.562000E-6	   8.470000E-8	   1.949640E+1	   4.410740E-7
   6.608500E+1	   2.630000E-2	   3.851000E-7	   6.595000E-7	   1.293000E-6	   1.595000E-6	   8.340000E-8	   1.949350E+1	   5.006790E-7
   6.634500E+1	   2.630000E-2	   3.868000E-7	   6.582000E-7	   1.292700E-6	   1.594000E-6	   8.240000E-8	   1.949160E+1	   4.649160E-7
   6.657000E+1	   2.630000E-2	   3.861000E-7	   6.572000E-7	   1.291800E-6	   1.585000E-6	   8.180000E-8	   1.948940E+1	   4.649160E-7
   6.678700E+1	   2.630000E-2	   3.848000E-7	   6.579000E-7	   1.290700E-6	   1.582000E-6	   8.140000E-8	   1.948750E+1	   2.741810E-7
   6.704600E+1	   2.630000E-2	   3.832000E-7	   6.595000E-7	   1.290100E-6	   1.581000E-6	   8.170000E-8	   1.948650E+1	   2.741810E-7
   6.725000E+1	   2.630000E-2	   3.809000E-7	   6.613000E-7	   1.290100E-6	   1.576000E-6	   8.250000E-8	   1.948460E+1	   3.814700E-7
   6.748800E+1	   2.630000E-2	   3.789000E-7	   6.616000E-7	   1.289500E-6	   1.569000E-6	   8.350000E-8	   1.948150E+1	   5.602840E-7
   6.773700E+1	   2.630000E-2	   3.781000E-7	   6.609000E-7	   1.288300E-6	   1.569000E-6	   8.380000E-8	   1.947960E+1	   6.794930E-7
   6.798600E+1	   2.630000E-2	   3.770000E-7	   6.598000E-7	   1.286600E-6	   1.571000E-6	   8.380000E-8	   1.947640E+1	   5.602840E-7
   6.823100E+1	   2.630000E-2	   3.763000E-7	   6.592000E-7	   1.286100E-6	   1.573000E-6	   8.410000E-8	   1.947450E+1	   3.814700E-7
   6.845400E+1	   2.630000E-2	   3.765000E-7	   6.583000E-7	   1.286100E-6	   1.593000E-6	   8.470000E-8	   1.947160E+1	   4.291530E-7
   6.871000E+1	   2.630000E-2	   3.751000E-7	   6.569000E-7	   1.286400E-6	   1.613000E-6	   8.460000E-8	   1.946940E+1	   5.364420E-7
   6.897100E+1	   2.630000E-2	   3.730000E-7	   6.553000E-7	   1.287700E-6	   1.610000E-6	   8.410000E-8	   1.946650E+1	   5.722050E-7
   6.925900E+1	   2.630000E-2	   3.730000E-7	   6.548000E-7	   1.289400E-6	   1.577000E-6	   8.370000E-8	   1.946330E+1	   4.053120E-7
   6.954900E+1	   2.630000E-2	   3.764000E-7	   6.555000E-7	   1.290100E-6	   1.567000E-6	   8.340000E-8	   1.946140E+1	   2.741810E-7
   6.982100E+1	   2.630000E-2	   3.804000E-7	   6.569000E-7	   1.290300E-6	   1.579000E-6	   8.420000E-8	   1.945950E+1	   2.503400E-7
   7.002700E+1	   2.630000E-2	   3.840000E-7	   6.583000E-7	   1.291200E-6	   1.594000E-6	   8.570000E-8	   1.945770E+1	   4.291530E-7
   7.028900E+1	   2.630000E-2	   3.861000E-7	   6.587000E-7	   1.293200E-6	   1.598000E-6	   8.660000E-8	   1.945540E+1	   2.980230E-7
   7.052700E+1	   2.630000E-2	   3.867000E-7	   6.580000E-7	   1.295100E-6	   1.593000E-6	   8.670000E-8	   1.945360E+1	   2.145770E-7
   7.076100E+1	   2.630000E-2	   3.856000E-7	   6.573000E-7	   1.295900E-6	   1.587000E-6	   8.630000E-8	   1.945170E+1	   9.536740E-8
   7.096600E+1	   2.630000E-2	   3.845000E-7	   6.573000E-7	   1.295200E-6	   1.581000E-6	   8.550000E-8	   1.944940E+1	   2.384190E-8
   7.124000E+1	   2.630000E-2	   3.848000E-7	   6.580000E-7	   1.293600E-6	   1.580000E-6	   8.540000E-8	   1.944660E+1	   9.536740E-8
   7.150600E+1	   2.630000E-2	   3.838000E-7	   6.584000E-7	   1.292900E-6	   1.570000E-6	   8.540000E-8	   1.944470E+1	   1.072880E-7
   7.173700E+1	   2.630000E-2	   3.833000E-7	   6.589000E-7	   1.292900E-6	   1.551000E-6	   8.530000E-8	   1.944240E+1	   1.430510E-7
   7.196600E+1	   2.630000E-2	   3.829000E-7	   6.590000E-7	   1.293000E-6	   1.541000E-6	   8.510000E-8	   1.944150E+1	   7.152560E-8
   7.214000E+1	   2.630000E-2	   3.823000E-7	   6.589000E-7	   1.292700E-6	   1.542000E-6	   8.460000E-8	   1.943960E+1	   8.344650E-8
   7.236000E+1	   2.630000E-2	   3.813000E-7	   6.593000E-7	   1.292100E-6	   1.558000E-6	   8.330000E-8	   1.943760E+1	   2.622600E-7
   7.258400E+1	   2.630000E-2	   3.816000E-7	   6.602000E-7	   1.290900E-6	   1.570000E-6	   8.150000E-8	   1.943540E+1	   1.072880E-7
   7.281900E+1	   2.630000E-2	   3.830000E-7	   6.604000E-7	   1.289600E-6	   1.570000E-6	   8.070000E-8	   1.943450E+1	   1.788140E-7
   7.302100E+1	   2.630000E-2	   3.858000E-7	   6.592000E-7	   1.288200E-6	   1.568000E-6	   8.030000E-8	   1.943160E+1	   1.907350E-7
   7.329600E+1	   2.630000E-2	   3.868000E-7	   6.582000E-7	   1.287700E-6	   1.570000E-6	   8.040000E-8	   1.942940E+1	   5.960460E-8
   7.356100E+1	   2.630000E-2	   3.855000E-7	   6.573000E-7	   1.288300E-6	   1.575000E-6	   8.090000E-8	   1.942650E+1	   1.788140E-7
   7.381900E+1	   2.630000E-2	   3.840000E-7	   6.576000E-7	   1.290200E-6	   1.576000E-6	   8.130000E-8	   1.942470E+1	   1.311300E-7
   7.406400E+1	   2.630000E-2	   3.840000E-7	   6.579000E-7	   1.292400E-6	   1.570000E-6	   8.250000E-8	   1.942240E+1	   2.264980E-7
   7.429700E+1	   2.630000E-2	   3.852000E-7	   6.573000E-7	   1.293200E-6	   1.574000E-6	   8.420000E-8	   1.942050E+1	   1.430510E-7
   7.454900E+1	   2.630000E-2	   3.861000E-7	   6.567000E-7	   1.293500E-6	   1.578000E-6	   8.470000E-8	   1.941860E+1	   7.152560E-8
   7.476700E+1	   2.630000E-2	   3.859000E-7	   6.569000E-7	   1.293300E-6	   1.584000E-6	   8.500000E-8	   1.941630E+1	   1.430510E-7
   7.501100E+1	   2.630000E-2	   3.861000E-7	   6.578000E-7	   1.293000E-6	   1.582000E-6	   8.550000E-8	   1.941440E+1	   1.907350E-7
   7.524300E+1	   2.630000E-2	   3.864000E-7	   6.583000E-7	   1.292900E-6	   1.586000E-6	   8.600000E-8	   1.941160E+1	   1.907350E-7
   7.550600E+1	   2.630000E-2	   3.855000E-7	   6.579000E-7	   1.292700E-6	   1.584000E-6	   8.570000E-8	   1.940930E+1	   2.384190E-7
   7.572200E+1	   2.630000E-2	   3.829000E-7	   6.580000E-7	   1.292000E-6	   1.561000E-6	   8.480000E-8	   1.940830E+1	   1.311300E-7
   7.594100E+1	   2.630000E-2	   3.806000E-7	   6.591000E-7	   1.291400E-6	   1.531000E-6	   8.330000E-8	   1.940640E+1	   3.576280E-8
   7.614600E+1	   2.630000E-2	   3.798000E-7	   6.605000E-7	   1.291100E-6	   1.510000E-6	   8.200000E-8	   1.940460E+1	   4.768370E-8
   7.640000E+1	   2.630000E-2	   3.812000E-7	   6.610000E-7	   1.291600E-6	   1.498000E-6	   8.220000E-8	   1.940140E+1	  -1.072880E-7
   7.668700E+1	   2.630000E-2	   3.829000E-7	   6.610000E-7	   1.292900E-6	   1.519000E-6	   8.260000E-8	   1.939950E+1	  -4.768370E-8
   7.694500E+1	   2.630000E-2	   3.830000E-7	   6.616000E-7	   1.293800E-6	   1.539000E-6	   8.290000E-8	   1.939860E+1	  -1.311300E-7
   7.713400E+1	   2.630000E-2	   3.831000E-7	   6.628000E-7	   1.294600E-6	   1.561000E-6	   8.320000E-8	   1.939540E+1	  -1.311300E-7
   7.738500E+1	   2.630000E-2	   3.820000E-7	   6.627000E-7	   1.295200E-6	   1.589000E-6	   8.330000E-8	   1.939350E+1	  -1.430510E-7
   7.764600E+1	   2.630000E-2	   3.805000E-7	   6.618000E-7	   1.296600E-6	   1.593000E-6	   8.340000E-8	   1.939060E+1	   1.192090E-7
   7.789000E+1	   2.630000E-2	   3.797000E-7	   6.603000E-7	   1.298300E-6	   1.590000E-6	   8.320000E-8	   1.938840E+1	   2.264980E-7
   7.815200E+1	   2.630000E-2	   3.805000E-7	   6.583000E-7	   1.298400E-6	   1.606000E-6	   8.320000E-8	   1.938650E+1	   4.768370E-8
   7.838800E+1	   2.630000E-2	   3.820000E-7	   6.572000E-7	   1.297100E-6	   1.628000E-6	   8.320000E-8	   1.938460E+1	   1.788140E-7
   7.863300E+1	   2.630000E-2	   3.832000E-7	   6.567000E-7	   1.295300E-6	   1.630000E-6	   8.270000E-8	   1.938240E+1	   2.026560E-7
   7.885100E+1	   2.630000E-2	   3.833000E-7	   6.561000E-7	   1.292700E-6	   1.598000E-6	   8.240000E-8	   1.937950E+1	   2.264980E-7
   7.913600E+1	   2.630000E-2	   3.826000E-7	   6.552000E-7	   1.291000E-6	   1.565000E-6	   8.320000E-8	   1.937670E+1	   1.192090E-7
   7.940300E+1	   2.630000E-2	   3.810000E-7	   6.542000E-7	   1.290600E-6	   1.545000E-6	   8.480000E-8	   1.937440E+1	  -8.344650E-8
   7.966500E+1	   2.630000E-2	   3.793000E-7	   6.541000E-7	   1.291500E-6	   1.537000E-6	   8.640000E-8	   1.937160E+1	  -3.576280E-8
   7.992600E+1	   2.630000E-2	   3.784000E-7	   6.546000E-7	   1.291900E-6	   1.538000E-6	   8.780000E-8	   1.936930E+1	   5.960460E-8
   8.014700E+1	   2.630000E-2	   3.795000E-7	   6.556000E-7	   1.291500E-6	   1.534000E-6	   8.940000E-8	   1.936740E+1	  -2.384190E-8
   8.044200E+1	   2.630000E-2	   3.810000E-7	   6.578000E-7	   1.290500E-6	   1.538000E-6	   9.030000E-8	   1.936560E+1	  -5.960460E-8
   8.071500E+1	   2.630000E-2	   3.826000E-7	   6.595000E-7	   1.289700E-6	   1.545000E-6	   8.940000E-8	   1.936360E+1	   0.000000E+0
   8.096200E+1	   2.630000E-2	   3.838000E-7	   6.607000E-7	   1.289400E-6	   1.551000E-6	   8.750000E-8	   1.936140E+1	   5.960460E-8
   8.117000E+1	   2.630000E-2	   3.835000E-7	   6.613000E-7	   1.290400E-6	   1.553000E-6	   8.450000E-8	   1.935950E+1	  -2.384190E-8
